weight,total_gain,total_cover,gain,cover,feature
30.0,8702.568359375,1684704.25,290.0856018066406,56156.80859375,EosinophilsPercentage_Avg_div_WhiteBloodCellCount_Max
47.0,10050.2021484375,2439754.25,213.83409118652344,51909.6640625,EosinophilsPercentage_Avg_div_CReactiveProtein_Min
27.0,5029.96875,1285090.75,186.29513549804688,47595.953125,EosinophilsPercentage_Avg_div_CReactiveProtein_Avg
3.0,235.81036376953125,38731.6015625,78.60345458984375,12910.5341796875,FirstVisitAge_div_CReactiveProtein_Min
28.0,1717.5482177734375,366908.875,61.341007232666016,13103.888671875,WhiteBloodCellCount_Max_div_MeanCorpuscularHemoglobin_Max
39.0,2796.71044921875,1634208.0,71.71052551269531,41902.76953125,EosinophilsPercentage_Max_div_LymphocytesPercentage_Max
7.0,618.9256591796875,330037.96875,88.41795349121094,47148.28125,AbsoluteNeutrophilCount_Max_div_BasophilsPercentage_Avg
1.0,45.14488220214844,36976.89453125,45.14488220214844,36976.89453125,PlateletCount_Avg_div_BasophilsPercentage_Avg
5.0,379.7837219238281,62037.19140625,75.95674133300781,12407.4384765625,CReactiveProtein_Min_div_PlateletCount_Avg
8.0,1744.94189453125,431656.125,218.11773681640625,53957.015625,EosinophilsPercentage_Avg_div_AbsoluteNeutrophilCount_Max
28.0,2501.650634765625,1240781.875,89.34466552734375,44313.63671875,WhiteBloodCellCount_Avg_div_BasophilsPercentage_Avg
19.0,692.9866943359375,118278.859375,36.472984313964844,6225.203125,FirstVisitAge_div_WhiteBloodCellCount_Avg
5.0,400.3100280761719,88772.2734375,80.06200408935547,17754.455078125,SMRNP_Max
7.0,418.2322998046875,87061.1953125,59.74747085571289,12437.3134765625,Ro52_Max
17.0,940.3372802734375,641837.625,55.31395721435547,37755.15625,CReactiveProtein_Min_div_BasophilsPercentage_Avg
4.0,144.17031860351562,23917.994140625,36.042579650878906,5979.49853515625,WhiteBloodCellCount_Avg
25.0,2095.385009765625,468502.34375,83.81539916992188,18740.09375,AbsoluteNeutrophilCount_Max
