weight,total_gain,total_cover,gain,cover,feature
167.0,992.161865234375,285210.15625,5.941089153289795,1707.84521484375,FirstVisitAge
12.0,52.460479736328125,2395.63232421875,4.371706485748291,199.6360321044922,Gender
113.0,535.4158325195312,679081.8125,4.738193035125732,6009.57373046875,Hematocrit_Avg
64.0,415.6976013183594,91846.2109375,6.495275020599365,1435.0970458984375,LymphocytesPercentage_Avg
54.0,356.3970947265625,192914.78125,6.599946022033691,3572.495849609375,MeanCorpuscularHemoglobinConcentration_Avg
79.0,697.1362915039062,441618.8125,8.824509620666504,5590.111328125,MonocytesPercentage_Avg
81.0,697.4773559570312,449524.5625,8.610831260681152,5549.68603515625,MeanPlateletVolume_Avg
43.0,473.7570495605469,334678.75,11.017605781555176,7783.2265625,TotalThyroxine_Avg
44.0,329.9254150390625,90735.6953125,7.498304843902588,2062.1748046875,MeanCorpuscularHemoglobin_Avg
35.0,196.48440551757812,188144.640625,5.613840103149414,5375.56103515625,ThyroidStimulatingHormone_Avg
30.0,273.6205139160156,198324.171875,9.120683670043945,6610.8056640625,ImmunoglobulinE_Avg
39.0,367.34613037109375,151936.1875,9.4191312789917,3895.799560546875,RedCellDistributionWidthCV_Avg
14.0,437.0249328613281,85293.1875,31.216066360473633,6092.37060546875,EggWhite_Avg
9.0,97.5170669555664,127134.0078125,10.835229873657227,14126.0009765625,DogDander_Avg
38.0,480.3271179199219,272562.3125,12.64018726348877,7172.6923828125,Hematocrit_Max
66.0,836.8536987304688,530777.6875,12.679601669311523,8042.0859375,LymphocytesPercentage_Max
17.0,195.3741455078125,172320.140625,11.492596626281738,10136.478515625,Hematocrit_Min
38.0,515.4038696289062,215712.25,13.563260078430176,5676.63818359375,MeanCorpuscularVolume_Max
24.0,182.1080322265625,174840.03125,7.58783483505249,7285.00146484375,MonocytesPercentage_Max
29.0,596.2965087890625,189548.734375,20.561948776245117,6536.1630859375,MeanPlateletVolume_Min
7.0,51.08388900756836,9168.3955078125,7.297698497772217,1309.770751953125,MeanCorpuscularHemoglobinConcentration_Min
32.0,365.8151550292969,308795.0,11.431723594665527,9649.84375,MeanCorpuscularVolume_Avg
20.0,214.16543579101562,43884.375,10.708271980285645,2194.21875,LymphocytesPercentage_Min
71.0,716.2312622070312,922246.0625,10.087763786315918,12989.380859375,PlateletCount_Avg
34.0,466.1619567871094,217591.265625,13.71064567565918,6399.7431640625,MeanPlateletVolume_Max
23.0,204.24461364746094,380350.4375,8.880200386047363,16536.974609375,RyeGrass_Avg
12.0,202.51258850097656,248705.8125,16.876049041748047,20725.484375,ProthrombinTime_Avg
21.0,196.59271240234375,77093.0078125,9.361557960510254,3671.095703125,Total25HydroxyVitaminD_Avg
61.0,719.3917846679688,722635.8125,11.79330825805664,11846.48828125,RedBloodCellCount_Avg
65.0,1012.5040283203125,448542.84375,15.576985359191895,6900.6591796875,PlateletDistributionWidth_Avg
35.0,474.32757568359375,240117.546875,13.552216529846191,6860.50146484375,Hemoglobin_Avg
24.0,316.9944152832031,168956.09375,13.208100318908691,7039.83740234375,AbsoluteLymphocyteCount_Avg
20.0,218.51473999023438,74657.4765625,10.925737380981445,3732.873779296875,EosinophilCountAbsolute_Avg
16.0,219.76150512695312,137374.78125,13.73509407043457,8585.923828125,PartialThromboplastinTime_Avg
17.0,157.26612854003906,284657.15625,9.250948905944824,16744.5390625,TotalTriiodothyronine_Avg
36.0,416.6037292480469,610914.625,11.572325706481934,16969.8515625,AbsoluteLymphocyteCount_Min
4.0,18.781190872192383,38004.84375,4.695297718048096,9501.2109375,TotalTriiodothyronine_Min
36.0,483.9080810546875,337021.3125,13.441890716552734,9361.703125,NeutrophilsPercentage_Avg
8.0,65.44903564453125,239141.34375,8.181129455566406,29892.66796875,CIndU
6.0,86.72354888916016,45195.11328125,14.453925132751465,7532.51904296875,Cockroach_Avg
42.0,471.3134765625,613867.4375,11.221749305725098,14615.8916015625,RedCellDistributionWidth_Avg
55.0,614.3737182617188,601458.1875,11.170431137084961,10935.603515625,PlateletCount_Max
11.0,88.17654418945312,59332.33203125,8.0160493850708,5393.84814453125,MeanCorpuscularHemoglobin_Min
73.0,3408.035400390625,1247172.25,46.68541717529297,17084.55078125,EosinophilsPercentage_Min
15.0,133.60397338867188,168767.34375,8.90693187713623,11251.15625,RedCellDistributionWidthCV_Max
37.0,354.77142333984375,331344.4375,9.588417053222656,8955.2548828125,NeutrophilsPercentage_Min
9.0,58.932960510253906,58419.296875,6.548106670379639,6491.033203125,AntiScl70_Avg
21.0,281.9544982910156,237760.34375,13.42640495300293,11321.9208984375,MonocytesPercentage_Min
18.0,332.20953369140625,160952.015625,18.456085205078125,8941.7783203125,MeanCorpuscularHemoglobin_Max
14.0,209.11314392089844,54251.83984375,14.936653137207031,3875.13134765625,MeanCorpuscularHemoglobinConcentration_Max
14.0,195.5247039794922,44369.9375,13.966050148010254,3169.28125,FreeThyroxine_Avg
7.0,65.17827606201172,63396.0,9.311182022094727,9056.5712890625,EosinophilCountAbsolute_Max
4.0,55.762306213378906,31492.0625,13.940576553344727,7873.015625,Milk_Avg
13.0,183.48895263671875,76134.046875,14.114534378051758,5856.46533203125,RedCellDistributionWidthCV_Min
9.0,62.51960754394531,9740.8173828125,6.946622848510742,1082.31298828125,AntiSM_Avg
10.0,85.7674331665039,96228.9765625,8.576743125915527,9622.8974609375,CentromereProteinB_Avg
7.0,94.05883026123047,17192.244140625,13.436975479125977,2456.034912109375,FreeTriiodothyronine_Avg
