,Gender,FirstVisitAge,CIndU,Hematocrit_Max_acute,Hematocrit_Min_acute,Hematocrit_Avg_acute,Hematocrit_Max_preclinical,Hematocrit_Min_preclinical,Hematocrit_Avg_preclinical,LymphocytesPercentage_Max_acute,LymphocytesPercentage_Min_acute,LymphocytesPercentage_Avg_acute,LymphocytesPercentage_Max_preclinical,LymphocytesPercentage_Min_preclinical,LymphocytesPercentage_Avg_preclinical,NeutrophilsPercentage_Max_acute,NeutrophilsPercentage_Min_acute,NeutrophilsPercentage_Avg_acute,NeutrophilsPercentage_Max_preclinical,NeutrophilsPercentage_Min_preclinical,NeutrophilsPercentage_Avg_preclinical,MonocytesPercentage_Max_acute,MonocytesPercentage_Min_acute,MonocytesPercentage_Avg_acute,MonocytesPercentage_Max_preclinical,MonocytesPercentage_Min_preclinical,MonocytesPercentage_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Max_acute,MeanCorpuscularHemoglobinConcentration_Min_acute,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Max_preclinical,MeanCorpuscularHemoglobinConcentration_Min_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,PlateletCount_Max_acute,PlateletCount_Min_acute,PlateletCount_Avg_acute,PlateletCount_Max_preclinical,PlateletCount_Min_preclinical,PlateletCount_Avg_preclinical,WhiteBloodCellCount_Max_acute,WhiteBloodCellCount_Min_acute,WhiteBloodCellCount_Avg_acute,WhiteBloodCellCount_Max_preclinical,WhiteBloodCellCount_Min_preclinical,WhiteBloodCellCount_Avg_preclinical,MeanCorpuscularHemoglobin_Max_acute,MeanCorpuscularHemoglobin_Min_acute,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Max_preclinical,MeanCorpuscularHemoglobin_Min_preclinical,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularVolume_Max_acute,MeanCorpuscularVolume_Min_acute,MeanCorpuscularVolume_Avg_acute,MeanCorpuscularVolume_Max_preclinical,MeanCorpuscularVolume_Min_preclinical,MeanCorpuscularVolume_Avg_preclinical,RedBloodCellCount_Max_acute,RedBloodCellCount_Min_acute,RedBloodCellCount_Avg_acute,RedBloodCellCount_Max_preclinical,RedBloodCellCount_Min_preclinical,RedBloodCellCount_Avg_preclinical,Hemoglobin_Max_acute,Hemoglobin_Min_acute,Hemoglobin_Avg_acute,Hemoglobin_Max_preclinical,Hemoglobin_Min_preclinical,Hemoglobin_Avg_preclinical,EosinophilsPercentage_Max_acute,EosinophilsPercentage_Min_acute,EosinophilsPercentage_Avg_acute,EosinophilsPercentage_Max_preclinical,EosinophilsPercentage_Min_preclinical,EosinophilsPercentage_Avg_preclinical,BasophilsPercentage_Max_acute,BasophilsPercentage_Min_acute,BasophilsPercentage_Avg_acute,BasophilsPercentage_Max_preclinical,BasophilsPercentage_Min_preclinical,BasophilsPercentage_Avg_preclinical,AbsoluteNeutrophilCount_Max_acute,AbsoluteNeutrophilCount_Min_acute,AbsoluteNeutrophilCount_Avg_acute,AbsoluteNeutrophilCount_Max_preclinical,AbsoluteNeutrophilCount_Min_preclinical,AbsoluteNeutrophilCount_Avg_preclinical,AbsoluteMonocyteCount_Max_acute,AbsoluteMonocyteCount_Min_acute,AbsoluteMonocyteCount_Avg_acute,AbsoluteMonocyteCount_Max_preclinical,AbsoluteMonocyteCount_Min_preclinical,AbsoluteMonocyteCount_Avg_preclinical,AbsoluteEosinophilCount_Max_acute,AbsoluteEosinophilCount_Min_acute,AbsoluteEosinophilCount_Avg_acute,AbsoluteEosinophilCount_Max_preclinical,AbsoluteEosinophilCount_Min_preclinical,AbsoluteEosinophilCount_Avg_preclinical,AbsoluteBasophilCount_Max_acute,AbsoluteBasophilCount_Min_acute,AbsoluteBasophilCount_Avg_acute,AbsoluteBasophilCount_Max_preclinical,AbsoluteBasophilCount_Min_preclinical,AbsoluteBasophilCount_Avg_preclinical,AbsoluteLymphocyteCount_Max_acute,AbsoluteLymphocyteCount_Min_acute,AbsoluteLymphocyteCount_Avg_acute,AbsoluteLymphocyteCount_Max_preclinical,AbsoluteLymphocyteCount_Min_preclinical,AbsoluteLymphocyteCount_Avg_preclinical,MeanPlateletVolume_Max_acute,MeanPlateletVolume_Min_acute,MeanPlateletVolume_Avg_acute,MeanPlateletVolume_Max_preclinical,MeanPlateletVolume_Min_preclinical,MeanPlateletVolume_Avg_preclinical,PlateletDistributionWidth_Max_acute,PlateletDistributionWidth_Min_acute,PlateletDistributionWidth_Avg_acute,PlateletDistributionWidth_Max_preclinical,PlateletDistributionWidth_Min_preclinical,PlateletDistributionWidth_Avg_preclinical,Plateletcrit_Max_acute,Plateletcrit_Min_acute,Plateletcrit_Avg_acute,Plateletcrit_Max_preclinical,Plateletcrit_Min_preclinical,Plateletcrit_Avg_preclinical,RedCellDistributionWidth_Max_acute,RedCellDistributionWidth_Min_acute,RedCellDistributionWidth_Avg_acute,RedCellDistributionWidth_Max_preclinical,RedCellDistributionWidth_Min_preclinical,RedCellDistributionWidth_Avg_preclinical,RedCellDistributionWidthCV_Max_acute,RedCellDistributionWidthCV_Min_acute,RedCellDistributionWidthCV_Avg_acute,RedCellDistributionWidthCV_Max_preclinical,RedCellDistributionWidthCV_Min_preclinical,RedCellDistributionWidthCV_Avg_preclinical,EosinophilCountAbsolute_Max_acute,EosinophilCountAbsolute_Min_acute,EosinophilCountAbsolute_Avg_acute,EosinophilCountAbsolute_Max_preclinical,EosinophilCountAbsolute_Min_preclinical,EosinophilCountAbsolute_Avg_preclinical,CReactiveProtein_Max_acute,CReactiveProtein_Min_acute,CReactiveProtein_Avg_acute,CReactiveProtein_Max_preclinical,CReactiveProtein_Min_preclinical,CReactiveProtein_Avg_preclinical,ImmunoglobulinE_Max_acute,ImmunoglobulinE_Min_acute,ImmunoglobulinE_Avg_acute,Total25HydroxyVitaminD_Max_acute,Total25HydroxyVitaminD_Min_acute,Total25HydroxyVitaminD_Avg_acute,ImmunoglobulinG_Max_acute,ImmunoglobulinG_Min_acute,ImmunoglobulinG_Avg_acute,ImmunoglobulinA_Max_acute,ImmunoglobulinA_Min_acute,ImmunoglobulinA_Avg_acute,ImmunoglobulinM_Max_acute,ImmunoglobulinM_Min_acute,ImmunoglobulinM_Avg_acute,ThyroglobulinAntibody_Max_acute,ThyroglobulinAntibody_Min_acute,ThyroglobulinAntibody_Avg_acute,ThyroidStimulatingHormone_Max_acute,ThyroidStimulatingHormone_Min_acute,ThyroidStimulatingHormone_Avg_acute,TotalTriiodothyronine_Max_acute,TotalTriiodothyronine_Min_acute,TotalTriiodothyronine_Avg_acute,TotalThyroxine_Max_acute,TotalThyroxine_Min_acute,TotalThyroxine_Avg_acute,FreeTriiodothyronine_Max_acute,FreeTriiodothyronine_Min_acute,FreeTriiodothyronine_Avg_acute,FreeThyroxine_Max_acute,FreeThyroxine_Min_acute,FreeThyroxine_Avg_acute,ReverseTriiodothyronine_Max_acute,ReverseTriiodothyronine_Min_acute,ReverseTriiodothyronine_Avg_acute,ANA1to40_Max_acute,ANA1to40_Min_acute,ANA1to40_Avg_acute,ANA1to40_Max_preclinical,ANA1to40_Min_preclinical,ANA1to40_Avg_preclinical,ANA1to80_Max_preclinical,ANA1to80_Min_preclinical,ANA1to80_Avg_preclinical,SMRNP_Max_acute,SMRNP_Min_acute,SMRNP_Avg_acute,AntiScl70_Max_acute,AntiScl70_Min_acute,AntiScl70_Avg_acute,AntiSSA_Max_acute,AntiSSA_Min_acute,AntiSSA_Avg_acute,AntiSSB_Max_acute,AntiSSB_Min_acute,AntiSSB_Avg_acute,AntiJo1_Max_acute,AntiJo1_Min_acute,AntiJo1_Avg_acute,AntiDoubleStrandedDNA_Max_acute,AntiDoubleStrandedDNA_Min_acute,AntiDoubleStrandedDNA_Avg_acute,AntiSM_Max_acute,AntiSM_Min_acute,AntiSM_Avg_acute,Nucleosome_Max_acute,Nucleosome_Min_acute,Nucleosome_Avg_acute,AntiM2_Max_acute,AntiM2_Min_acute,AntiM2_Avg_acute,ProliferatingCellNuclearAntigen_Max_acute,ProliferatingCellNuclearAntigen_Min_acute,ProliferatingCellNuclearAntigen_Avg_acute,RibosomalPProtein_Max_acute,RibosomalPProtein_Min_acute,RibosomalPProtein_Avg_acute,PMScl_Max_acute,PMScl_Min_acute,PMScl_Avg_acute,Histone_Max_acute,Histone_Min_acute,Histone_Avg_acute,CentromereProteinB_Max_acute,CentromereProteinB_Min_acute,CentromereProteinB_Avg_acute,Ro52_Max_acute,Ro52_Min_acute,Ro52_Avg_acute,ThrombinTime_Max_preclinical,ThrombinTime_Min_preclinical,ThrombinTime_Avg_preclinical,PartialThromboplastinTime_Max_preclinical,PartialThromboplastinTime_Min_preclinical,PartialThromboplastinTime_Avg_preclinical,ProthrombinTime_Max_preclinical,ProthrombinTime_Min_preclinical,ProthrombinTime_Avg_preclinical,ProthrombinTimeINR_Max_preclinical,ProthrombinTimeINR_Min_preclinical,ProthrombinTimeINR_Avg_preclinical,UrinepH_Max_acute,UrinepH_Min_acute,UrinepH_Avg_acute,UrinepH_Max_preclinical,UrinepH_Min_preclinical,UrinepH_Avg_preclinical,UrineProtein_Max_preclinical,UrineProtein_Avg_preclinical,UrineSpecificGravity_Max_acute,UrineSpecificGravity_Min_acute,UrineSpecificGravity_Avg_acute,UrineSpecificGravity_Max_preclinical,UrineSpecificGravity_Min_preclinical,UrineSpecificGravity_Avg_preclinical,Urobilin_Max_preclinical,Urobilin_Avg_preclinical,UrineNitrites_Max_preclinical,UrineNitrites_Min_preclinical,UrineNitrites_Avg_preclinical,WhiteBloodCellsMicroscopic_Max_preclinical,WhiteBloodCellsMicroscopic_Min_preclinical,WhiteBloodCellsMicroscopic_Avg_preclinical,Milk_Max_acute,Milk_Min_acute,Milk_Avg_acute,Cockroach_Max_acute,Cockroach_Min_acute,Cockroach_Avg_acute,EggWhite_Max_acute,EggWhite_Min_acute,EggWhite_Avg_acute,CatDander_Max_acute,CatDander_Min_acute,CatDander_Avg_acute,Ragweed_Max_acute,Ragweed_Min_acute,Ragweed_Avg_acute,RyeGrass_Max_acute,RyeGrass_Min_acute,RyeGrass_Avg_acute,Cashew_Max_acute,Cashew_Min_acute,Cashew_Avg_acute,HouseDust_Max_preclinical,HouseDust_Min_preclinical,HouseDust_Avg_preclinical,DustMites_Max_preclinical,DustMites_Min_preclinical,DustMites_Avg_preclinical
9,40,1,140,2,10,10,140,140,140,26,1,140,2,1,2,1,32,6,1,140,46,1,1,1,1,46,2,1,4,2,1,1,1,1,2,1,1,1,6,3,29,52,31,2,17,1,1,1,1,21,2,1,1,1,1,1,1,38,2,32,12,1,1,2,1,1,1,12,1,1,18,16,1,2,1,2,140,1,26,46,46,1,1,2,1,2,1,19,35,38,1,46,1,1,46,140,46,2,1,140,22,140,140,140,140,1,2,1,1,1,2,140,29,54,1,2,14,140,140,140,2,2,19,35,35,23,54,1,26,6,29,35,46,1,2,1,2,1,140,15,10,46,140,140,1,1,1,140,1,2,140,140,140,1,6,46,54,140,140,46,24,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
15,118,1,118,118,23,118,2,13,16,1,1,8,118,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,118,118,32,2,1,1,1,3,1,1,10,8,2,1,2,32,118,22,2,25,1,1,11,1,1,4,1,1,8,1,1,16,1,1,1,1,2,24,2,118,1,1,118,1,19,1,118,118,2,1,1,1,1,1,118,1,2,2,2,2,118,118,118,1,1,1,1,2,21,19,1,2,1,1,4,36,1,1,1,13,1,32,1,11,27,28,118,1,1,1,118,1,16,118,118,118,2,6,26,118,16,118,32,32,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,28,32,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
14,17,2,122,122,31,2,122,122,122,1,1,122,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,2,2,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,122,1,3,1,27,20,122,8,1,1,1,1,1,2,122,12,2,1,31,20,1,122,12,2,2,8,17,2,1,22,1,1,2,1,1,122,1,1,1,1,27,122,122,27,1,1,122,122,122,122,122,122,1,1,1,2,1,27,31,2,8,1,2,5,20,122,122,1,14,8,1,2,2,122,1,2,1,2,8,27,1,15,1,122,1,122,12,22,122,122,122,1,1,1,1,1,1,122,122,122,15,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
13,143,2,143,143,46,143,2,14,18,2,1,143,143,1,1,1,143,1,1,143,43,1,2,1,2,143,2,1,1,2,1,1,1,1,2,1,1,1,1,10,143,14,3,1,4,1,1,1,1,1,1,36,1,29,1,1,1,39,24,143,33,1,1,7,143,1,1,2,1,1,2,49,2,53,2,1,40,1,53,10,56,1,2,1,1,43,1,2,7,31,1,2,1,143,143,53,143,2,2,143,31,35,14,143,1,2,2,7,38,1,14,43,143,7,2,20,14,33,143,143,46,21,40,25,53,50,143,1,2,18,45,143,27,1,1,143,2,26,22,2,7,143,143,143,1,27,1,143,1,18,143,143,143,1,143,2,48,143,143,37,29,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,53,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,22,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
12,130,2,130,47,41,47,130,4,17,2,1,2,2,1,1,1,17,2,1,2,39,1,2,2,2,130,17,1,1,1,1,1,1,1,1,1,1,1,1,2,2,8,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,130,2,32,1,1,1,2,2,1,2,36,30,8,1,39,1,130,43,1,34,1,1,32,2,1,1,2,1,8,1,17,43,25,1,3,1,8,17,17,130,2,1,130,1,25,34,40,2,1,1,1,1,1,17,130,8,25,1,2,17,130,130,130,2,2,2,2,2,30,47,1,3,1,2,17,22,1,1,11,36,1,47,2,27,130,130,37,1,2,1,2,1,1,8,130,17,2,25,130,130,130,130,130,28,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,43,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,47,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
20,37,1,134,134,134,134,134,134,134,2,1,134,134,1,6,1,10,1,134,134,134,1,1,1,2,31,2,2,18,16,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,45,2,3,14,1,2,1,1,1,2,8,134,51,2,25,2,6,33,1,2,1,1,2,1,1,27,2,1,1,1,18,32,134,1,1,1,8,21,22,15,2,1,20,1,2,11,134,10,1,1,1,2,1,1,45,2,4,2,1,2,45,45,45,45,18,45,1,1,1,27,1,1,13,36,45,38,1,1,45,134,24,45,134,134,2,134,134,1,1,1,1,1,3,134,45,28,13,24,30,134,134,134,30,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,45,134,35,134,35,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134
17,34,6,125,1,1,2,125,125,125,1,1,34,125,1,14,1,34,1,1,23,22,1,1,1,1,125,2,1,2,30,1,1,1,1,18,1,1,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,125,1,2,4,1,1,2,1,1,1,1,2,2,27,6,125,38,125,2,1,1,1,34,6,1,25,1,1,2,1,18,34,29,1,2,1,18,11,39,125,18,1,125,14,6,1,125,125,1,1,1,1,1,2,125,1,2,1,1,2,11,125,125,2,2,27,1,1,1,125,1,11,1,1,11,125,1,1,2,34,1,40,1,2,125,125,125,1,1,1,9,1,25,125,125,125,1,2,21,125,125,125,23,34,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,18,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
16,2,1,130,1,1,1,2,2,42,2,1,44,12,1,2,1,28,21,1,31,21,1,12,2,130,130,130,1,1,2,1,1,1,1,1,12,1,1,1,3,1,1,2,1,2,1,1,1,1,1,1,130,1,2,1,1,2,130,2,28,1,1,1,1,1,1,1,28,130,1,1,24,130,4,130,1,24,1,1,8,1,1,2,17,1,42,1,35,130,28,1,8,1,6,130,44,130,1,1,130,12,39,12,130,130,1,1,1,17,1,1,130,1,130,2,130,130,3,130,35,1,2,2,1,1,1,5,1,2,1,2,12,35,1,1,2,21,1,2,17,130,130,130,1,1,17,1,35,1,35,130,130,130,130,130,24,35,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,40,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,21,28,35,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
18,127,127,127,1,1,2,127,127,127,2,1,127,4,1,3,1,34,18,1,1,2,1,8,1,2,127,21,1,1,5,1,1,1,1,2,1,1,1,15,2,2,2,1,2,1,1,1,1,1,2,11,34,1,1,2,34,6,23,1,2,11,1,1,2,1,1,1,18,17,2,29,34,127,127,127,1,1,1,1,15,2,1,1,1,1,2,1,1,25,1,1,2,1,127,127,127,127,6,1,34,11,127,127,127,127,1,2,1,11,1,1,34,1,26,1,15,127,127,127,127,28,34,26,1,1,1,127,1,1,1,1,1,20,1,1,2,2,2,127,34,127,127,127,24,1,1,1,1,1,1,127,127,127,2,11,22,127,127,127,127,127,34,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
19,128,2,128,37,3,128,128,28,128,2,1,37,128,1,2,1,2,2,2,14,2,1,2,1,1,24,2,1,1,2,1,1,1,1,8,1,1,1,3,1,5,1,37,8,8,1,1,1,1,1,1,1,1,1,1,1,1,128,128,128,2,1,1,20,28,1,1,1,1,1,1,5,2,37,33,2,23,1,2,22,2,1,1,1,1,37,1,1,2,2,1,33,1,28,18,11,128,1,1,128,128,128,13,128,128,128,128,1,18,128,128,128,2,2,1,1,2,128,128,128,128,128,128,1,1,1,28,1,2,1,1,2,22,1,1,1,2,2,128,28,128,28,128,2,1,1,1,11,1,18,8,128,128,2,2,128,11,128,15,18,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,41,128,128,128,128,128,128,128,128,37,128,128,128,128,128,128,128,128,128,128,128,128,128,128,37,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,28,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
