weight,total_gain,total_cover,gain,cover,feature
3.0,46.14036560058594,4164.49365234375,15.380122184753418,1388.16455078125,LymphocytesPercentage_Min_acute
6.0,80.40522003173828,7447.98388671875,13.400870323181152,1241.3306884765625,NeutrophilsPercentage_Max_acute
1.0,8.383515357971191,177.4425506591797,8.383515357971191,177.4425506591797,NeutrophilsPercentage_Avg_acute
2.0,20.392709732055664,1126.3214111328125,10.196354866027832,563.1607055664062,MonocytesPercentage_Min_acute
5.0,43.229671478271484,2333.667236328125,8.645934104919434,466.73345947265625,MonocytesPercentage_Avg_acute
2.0,19.50980567932129,1567.6199951171875,9.754902839660645,783.8099975585938,MeanCorpuscularHemoglobinConcentration_Min_acute
5.0,45.87588119506836,3844.78759765625,9.175176620483398,768.95751953125,MeanCorpuscularHemoglobinConcentration_Avg_acute
6.0,53.848358154296875,3201.103271484375,8.974726676940918,533.5172119140625,PlateletCount_Max_acute
2.0,17.92145347595215,452.9912109375,8.960726737976074,226.49560546875,WhiteBloodCellCount_Min_acute
1.0,10.3654203414917,400.5923767089844,10.3654203414917,400.5923767089844,MeanCorpuscularVolume_Max_acute
1.0,9.576601028442383,118.51699829101562,9.576601028442383,118.51699829101562,MeanCorpuscularVolume_Min_acute
2.0,16.870479583740234,530.67138671875,8.435239791870117,265.335693359375,MeanCorpuscularVolume_Avg_acute
3.0,26.973737716674805,2350.171630859375,8.991246223449707,783.3905639648438,RedBloodCellCount_Min_acute
18.0,269.13232421875,29998.46875,14.95179557800293,1666.58154296875,EosinophilsPercentage_Min_acute
2.0,25.3504638671875,5325.51953125,12.67523193359375,2662.759765625,EosinophilsPercentage_Avg_acute
3.0,27.583454132080078,2460.20361328125,9.19448471069336,820.06787109375,BasophilsPercentage_Min_acute
3.0,26.58298110961914,632.3212280273438,8.860993385314941,210.77374267578125,BasophilsPercentage_Avg_acute
8.0,97.85302734375,10300.970703125,12.23162841796875,1287.621337890625,AbsoluteNeutrophilCount_Max_acute
7.0,86.09247589111328,7899.810546875,12.298925399780273,1128.5443115234375,AbsoluteNeutrophilCount_Avg_acute
1.0,8.405010223388672,562.6923217773438,8.405010223388672,562.6923217773438,AbsoluteMonocyteCount_Min_acute
3.0,24.844249725341797,2500.62744140625,8.281416893005371,833.54248046875,AbsoluteBasophilCount_Min_acute
2.0,21.15991973876953,945.359619140625,10.579959869384766,472.6798095703125,AbsoluteLymphocyteCount_Max_acute
2.0,18.119373321533203,983.9691772460938,9.059686660766602,491.9845886230469,AbsoluteLymphocyteCount_Avg_acute
3.0,27.07701873779297,1720.4168701171875,9.025672912597656,573.4722900390625,MeanPlateletVolume_Max_acute
1.0,8.380500793457031,387.33538818359375,8.380500793457031,387.33538818359375,MeanPlateletVolume_Min_acute
10.0,103.23992919921875,8205.58984375,10.323992729187012,820.5589599609375,CReactiveProtein_Max_acute
2.0,17.071006774902344,1505.2777099609375,8.535503387451172,752.6388549804688,CReactiveProtein_Min_acute
1.0,9.78335189819336,959.9193115234375,9.78335189819336,959.9193115234375,CReactiveProtein_Avg_acute
2.0,17.519298553466797,271.95050048828125,8.759649276733398,135.97525024414062,ImmunoglobulinM_Avg_acute
1.0,9.77444839477539,733.4072265625,9.77444839477539,733.4072265625,Ro52_Max_acute
1.0,9.776183128356934,639.4912109375,9.776183128356934,639.4912109375,Ro52_Avg_acute
