weight,total_gain,total_cover,gain,cover,feature
1.0,44.150665283203125,52.52041244506836,44.150665283203125,52.52041244506836,Hematocrit_Min
3.0,42.48136520385742,194.41038513183594,14.160454750061035,64.80345916748047,LymphocytesPercentage_Min
11.0,155.8133544921875,14830.984375,14.164850234985352,1348.2713623046875,NeutrophilsPercentage_Max
4.0,14.961974143981934,68.80142974853516,3.7404935359954834,17.20035743713379,NeutrophilsPercentage_Min
2.0,98.94561767578125,38.78880310058594,49.472808837890625,19.39440155029297,MonocytesPercentage_Max
1.0,35.176700592041016,18.22043800354004,35.176700592041016,18.22043800354004,MeanCorpuscularHemoglobinConcentration_Avg
2.0,35.828651428222656,36.165672302246094,17.914325714111328,18.082836151123047,MeanCorpuscularHemoglobinConcentration_Max
3.0,95.20863342285156,54.618896484375,31.7362117767334,18.206298828125,PlateletCount_Max
2.0,6.290205001831055,34.68500518798828,3.1451025009155273,17.34250259399414,MeanCorpuscularHemoglobin_Avg
1.0,3.4821271896362305,17.339879989624023,3.4821271896362305,17.339879989624023,MeanCorpuscularVolume_Avg
1.0,52.368247985839844,23.193649291992188,52.368247985839844,23.193649291992188,Hemoglobin_Avg
1.0,49.29048156738281,27.24752426147461,49.29048156738281,27.24752426147461,Hemoglobin_Max
22.0,4073.365966796875,18409.33984375,185.1529998779297,836.7881469726562,EosinophilsPercentage_Avg
1.0,145.11514282226562,25.371965408325195,145.11514282226562,25.371965408325195,EosinophilsPercentage_Max
5.0,675.689453125,3729.883056640625,135.1378936767578,745.9766235351562,EosinophilsPercentage_Min
2.0,75.8178482055664,267.9887390136719,37.9089241027832,133.99436950683594,AbsoluteNeutrophilCount_Avg
14.0,639.2019653320312,4608.765625,45.657283782958984,329.1975402832031,AbsoluteNeutrophilCount_Max
1.0,15.8382568359375,413.3139343261719,15.8382568359375,413.3139343261719,AbsoluteNeutrophilCount_Min
1.0,57.950416564941406,20.06525421142578,57.950416564941406,20.06525421142578,AbsoluteEosinophilCount_Min
1.0,23.71506690979004,16.723915100097656,23.71506690979004,16.723915100097656,MeanPlateletVolume_Avg
1.0,53.66099548339844,33.91192626953125,53.66099548339844,33.91192626953125,Plateletcrit_Avg
1.0,59.13850021362305,20.94858741760254,59.13850021362305,20.94858741760254,RedCellDistributionWidthCV_Max
1.0,22.007080078125,94.41416931152344,22.007080078125,94.41416931152344,CReactiveProtein_Max
6.0,527.687255859375,281.40478515625,87.9478759765625,46.90079879760742,CReactiveProtein_Min
1.0,53.783241271972656,19.521276473999023,53.783241271972656,19.521276473999023,ThrombinTime_Avg
1.0,49.56739807128906,21.990619659423828,49.56739807128906,21.990619659423828,UrineSpecificGravity_Max
1.0,59.40704345703125,23.68779754638672,59.40704345703125,23.68779754638672,Cockroach_Avg
