weight,total_gain,total_cover,gain,cover,feature
53.0,838.1177978515625,9243.78125,15.813543319702148,174.4109649658203,WhiteBloodCellCount_Avg
1.0,6.4560546875,1372.2576904296875,6.4560546875,1372.2576904296875,AbsoluteNeutrophilCount_Max
1.0,237.89599609375,15.573312759399414,237.89599609375,15.573312759399414,EosinophilsPercentage_Avg_div_WhiteBloodCellCount_Max
6.0,1599.61669921875,1183.3701171875,266.602783203125,197.2283477783203,EosinophilsPercentage_Avg_div_AbsoluteNeutrophilCount_Max
69.0,12332.404296875,96306.640625,178.73049926757812,1395.7484130859375,EosinophilsPercentage_Avg_div_CReactiveProtein_Avg
3.0,521.79638671875,5059.48193359375,173.93212890625,1686.4940185546875,EosinophilsPercentage_Avg_div_WhiteBloodCellCount_Avg
1.0,262.615234375,18.935945510864258,262.615234375,18.935945510864258,EosinophilsPercentage_Avg_div_NeutrophilsPercentage_Max
2.0,10.8515625,1025.6307373046875,5.42578125,512.8153686523438,EosinophilsPercentage_Avg_div_LymphocytesPercentage_Max
1.0,85.01513671875,13.725558280944824,85.01513671875,13.725558280944824,WhiteBloodCellCount_Max_div_EosinophilsPercentage_Max
1.0,10.99951171875,228.4952392578125,10.99951171875,228.4952392578125,CReactiveProtein_Min_div_PlateletCount_Avg
1.0,14.67034912109375,30.937482833862305,14.67034912109375,30.937482833862305,WhiteBloodCellCount_Avg_div_MeanCorpuscularHemoglobin_Max
1.0,113.47802734375,14.618107795715332,113.47802734375,14.618107795715332,WhiteBloodCellCount_Avg_div_EosinophilsPercentage_Max
1.0,4.00732421875,12.898850440979004,4.00732421875,12.898850440979004,MeanCorpuscularHemoglobin_Max_div_EosinophilsPercentage_Max
59.0,757.08447265625,85535.59375,12.831940650939941,1449.755859375,EosinophilsPercentage_Max_div_LymphocytesPercentage_Max
